Plot Title: Logger1,,,,,,,,
2215,10/15/21 06:30:00 PM,13.23,17.5,10.28,136.8,,,
2216,10/15/21 06:45:00 PM,12.8,17.46,9.94,132.3,,,
2217,10/15/21 07:00:00 PM,12.07,17.42,9.37,124.6,,,
2218,10/15/21 07:15:00 PM,11.39,17.32,8.84,117.4,,,
2219,10/15/21 07:30:00 PM,11.12,17.26,8.63,114.4,,,
2220,10/15/21 07:45:00 PM,11.21,17.2,8.7,115.2,,,
2221,10/15/21 08:00:00 PM,10.62,17.12,8.24,109,,,
2222,10/15/21 08:15:00 PM,10.5,17.04,8.15,107.6,,,
2223,10/15/21 08:30:00 PM,10.28,16.94,7.98,105.1,,,
2224,10/15/21 08:45:00 PM,10.37,16.86,8.04,105.8,,,
2225,10/15/21 09:00:00 PM,10.08,16.78,7.82,102.7,,,
2226,10/15/21 09:15:00 PM,9.84,16.7,7.63,100.1,,,
2227,10/15/21 09:30:00 PM,9.98,16.62,7.74,101.3,,,
2228,10/15/21 09:45:00 PM,9.64,16.52,7.47,97.7,,,
2229,10/15/21 10:00:00 PM,9.44,16.44,7.32,95.5,,,
2230,10/15/21 10:15:00 PM,9.46,16.36,7.33,95.5,,,
2231,10/15/21 10:30:00 PM,9.13,16.26,7.07,92,,,
2232,10/15/21 10:45:00 PM,9.16,16.16,7.1,92.1,,,
2233,10/15/21 11:00:00 PM,9.22,16.04,7.14,92.5,,,
2234,10/15/21 11:15:00 PM,9.07,15.92,7.02,90.8,,,
2235,10/15/21 11:30:00 PM,9.1,15.86,7.04,90.9,,,
2236,10/15/21 11:45:00 PM,9.04,15.78,7,90.2,,,
2237,10/16/21 12:00:00 AM,8.96,15.72,6.93,89.3,,,
2238,10/16/21 12:15:00 AM,8.86,15.66,6.86,88.2,,,
2239,10/16/21 12:30:00 AM,8.41,15.56,6.51,83.5,,,
2240,10/16/21 12:45:00 AM,8.6,15.52,6.65,85.3,,,
2241,10/16/21 01:00:00 AM,8.53,15.46,6.6,84.5,,,
2242,10/16/21 01:15:00 AM,7.96,15.38,6.16,78.7,,,
2243,10/16/21 01:30:00 AM,8.12,15.32,6.28,80.2,,,
2244,10/16/21 01:45:00 AM,7.7,15.24,5.95,75.9,,,
2245,10/16/21 02:00:00 AM,7.89,15.18,6.1,77.7,,,
2246,10/16/21 02:15:00 AM,8.03,15.16,6.21,79.1,,,
2247,10/16/21 02:30:00 AM,7.64,15.1,5.9,75.1,,,
2248,10/16/21 02:45:00 AM,7.84,15.06,6.06,77,,,
2249,10/16/21 03:00:00 AM,7.87,15,6.08,77.2,,,
2250,10/16/21 03:15:00 AM,7.63,14.94,5.9,74.8,,,
2251,10/16/21 03:30:00 AM,7.59,14.88,5.86,74.3,,,
2252,10/16/21 03:45:00 AM,7.76,14.84,5.99,75.9,,,
2253,10/16/21 04:00:00 AM,7.73,14.78,5.97,75.5,,,
2254,10/16/21 04:15:00 AM,7.27,14.74,5.61,70.9,,,
2255,10/16/21 04:30:00 AM,7.19,14.68,5.55,70.1,,,
2256,10/16/21 04:45:00 AM,7.36,14.64,5.68,71.6,,,
2257,10/16/21 05:00:00 AM,7.19,14.58,5.55,69.9,,,
2258,10/16/21 05:15:00 AM,7.07,14.56,5.46,68.7,,,
2259,10/16/21 05:30:00 AM,6.95,14.5,5.36,67.5,,,
2260,10/16/21 05:45:00 AM,7.18,14.46,5.54,69.6,,,
2261,10/16/21 06:00:00 AM,7.13,14.4,5.5,69,,,
2262,10/16/21 06:15:00 AM,7.23,14.34,5.58,69.9,,,
2263,10/16/21 06:30:00 AM,6.95,14.32,5.36,67.2,,,
2264,10/16/21 06:45:00 AM,6.86,14.3,5.29,66.3,,,
2265,10/16/21 07:00:00 AM,7.28,14.26,5.62,70.3,,,
2266,10/16/21 07:15:00 AM,7.84,14.22,6.05,75.6,,,
2267,10/16/21 07:30:00 AM,7.39,14.2,5.7,71.3,,,
2268,10/16/21 07:45:00 AM,7.81,14.16,6.02,75.2,,,
2269,10/16/21 08:00:00 AM,8.71,14.16,6.72,83.9,,,
2270,10/16/21 08:15:00 AM,9.3,14.16,7.17,89.6,,,
2271,10/16/21 08:30:00 AM,10.21,14.18,7.88,98.4,,,
2272,10/16/21 08:45:00 AM,10.74,14.2,8.29,103.6,,,
2273,10/16/21 09:00:00 AM,11.18,14.24,8.63,107.9,,,
2274,10/16/21 09:15:00 AM,11.63,14.26,8.97,112.3,,,
2275,10/16/21 09:30:00 AM,12.44,14.32,9.6,120.3,,,
2276,10/16/21 09:45:00 AM,12.39,14.4,9.56,120,,,
2277,10/16/21 10:00:00 AM,16.06,14.6,12.4,156.2,,,
2278,10/16/21 10:15:00 AM,16.1,14.68,12.43,156.9,,,
2279,10/16/21 10:30:00 AM,16.26,14.78,12.56,158.8,,,
2280,10/16/21 10:45:00 AM,16.14,14.92,12.47,158.1,,,
2281,10/16/21 11:00:00 AM,15.02,15.14,11.61,147.8,,,
2282,10/16/21 11:15:00 AM,14.14,15.46,10.94,140.1,,,
2283,10/16/21 11:30:00 AM,17.82,15.78,13.79,177.8,,,
2284,10/16/21 11:45:00 AM,17.81,15.9,13.79,178.1,,,
2285,10/16/21 12:00:00 PM,18.12,15.98,14.03,181.5,,,
2286,10/16/21 12:15:00 PM,18.79,16.1,14.55,188.7,,,
2287,10/16/21 12:30:00 PM,19.31,16.34,14.96,194.9,,,
2288,10/16/21 12:45:00 PM,19.49,16.38,15.1,196.9,,,
2289,10/16/21 01:00:00 PM,18.06,16.5,14,182.9,,,
2290,10/16/21 01:15:00 PM,17.79,16.68,13.79,180.9,,,
2291,10/16/21 01:30:00 PM,17.57,16.76,13.63,179,,,
2292,10/16/21 01:45:00 PM,17.44,16.84,13.53,177.9,,,
2293,10/16/21 02:00:00 PM,18.29,16.94,14.19,187,,,
2294,10/16/21 02:15:00 PM,17.97,17.06,13.94,184.2,,,
2295,10/16/21 02:30:00 PM,17.41,17.18,13.51,178.9,,,
2296,10/16/21 02:45:00 PM,17.41,17.3,13.52,179.3,,,
2297,10/16/21 03:00:00 PM,18.28,17.36,14.19,188.5,,,
2298,10/16/21 03:15:00 PM,18.03,17.44,14,186.3,,,
2299,10/16/21 03:30:00 PM,17.93,17.48,13.92,185.4,,,
2300,10/16/21 03:45:00 PM,17.81,17.54,13.83,184.4,,,
2301,10/16/21 04:00:00 PM,18.05,17.58,14.02,187,,,
2302,10/16/21 04:15:00 PM,17.87,17.62,13.88,185.3,,,
2303,10/16/21 04:30:00 PM,18.16,17.66,14.11,188.5,,,
2304,10/16/21 04:45:00 PM,17.99,17.66,13.98,186.7,,,
2305,10/16/21 05:00:00 PM,18.13,17.66,14.09,188.1,,,
2306,10/16/21 05:15:00 PM,18.48,17.66,14.36,191.8,,,
2307,10/16/21 05:30:00 PM,18.33,17.62,14.24,190.1,,,
2308,10/16/21 05:45:00 PM,18.51,17.58,14.38,191.8,,,
2309,10/16/21 06:00:00 PM,18.35,17.54,14.25,190,,,
2310,10/16/21 06:15:00 PM,18.13,17.48,14.08,187.4,,,
2311,10/16/21 06:30:00 PM,18.1,17.42,14.06,186.9,,,
2312,10/16/21 06:45:00 PM,18.02,17.34,13.99,185.8,,,
2313,10/16/21 07:00:00 PM,17.65,17.26,13.7,181.7,,,
2314,10/16/21 07:15:00 PM,17.37,17.18,13.48,178.5,,,
2315,10/16/21 07:30:00 PM,16.88,17.12,13.1,173.2,,,
2316,10/16/21 07:45:00 PM,16.07,17.06,12.47,164.7,,,
2317,10/16/21 08:00:00 PM,15.18,17,11.78,155.4,,,
2318,10/16/21 08:15:00 PM,14.74,16.94,11.44,150.7,,,
2319,10/16/21 08:30:00 PM,14.46,16.88,11.22,147.6,,,
2320,10/16/21 08:45:00 PM,13.37,16.82,10.37,136.3,,,
2321,10/16/21 09:00:00 PM,12.83,16.78,9.95,130.7,,,
2322,10/16/21 09:15:00 PM,11.83,16.72,9.17,120.4,,,
2323,10/16/21 09:30:00 PM,9.69,16.68,7.51,98.5,,,
2324,10/16/21 09:45:00 PM,13.26,16.64,10.28,134.7,,,
2325,10/16/21 10:00:00 PM,14.96,16.58,11.6,151.8,,,
2326,10/16/21 10:15:00 PM,13.02,16.54,10.09,132,,,
2327,10/16/21 10:30:00 PM,11.82,16.48,9.16,119.7,,,
2328,10/16/21 10:45:00 PM,12.34,16.44,9.56,124.8,,,
2329,10/16/21 11:00:00 PM,11.8,16.38,9.14,119.2,,,
2330,10/16/21 11:15:00 PM,11.36,16.34,8.8,114.7,,,
2331,10/16/21 11:30:00 PM,11.43,16.32,8.86,115.3,,,
2332,10/16/21 11:45:00 PM,10.82,16.28,8.38,109.1,,,
2333,10/17/21 12:00:00 AM,10.31,16.24,7.99,103.9,,,
2334,10/17/21 12:15:00 AM,10.31,16.22,7.99,103.8,,,
2335,10/17/21 12:30:00 AM,9.68,16.18,7.5,97.4,,,
2336,10/17/21 12:45:00 AM,9.87,16.16,7.64,99.3,,,
2337,10/17/21 01:00:00 AM,9.99,16.12,7.74,100.4,,,
2338,10/17/21 01:15:00 AM,9.92,16.08,7.68,99.6,,,
2339,10/17/21 01:30:00 AM,9.98,16.06,7.73,100.2,,,
2340,10/17/21 01:45:00 AM,9.41,16.02,7.29,94.4,,,
2341,10/17/21 02:00:00 AM,9.42,16,7.29,94.4,,,
2342,10/17/21 02:15:00 AM,8.9,15.96,6.89,89.1,,,
2343,10/17/21 02:30:00 AM,8.59,15.92,6.65,86,,,
2344,10/17/21 02:45:00 AM,8.38,15.9,6.49,83.8,,,
2345,10/17/21 03:00:00 AM,8.34,15.88,6.46,83.4,,,
2346,10/17/21 03:15:00 AM,7.97,15.84,6.17,79.6,,,
2347,10/17/21 03:30:00 AM,7.84,15.82,6.07,78.3,,,
2348,10/17/21 03:45:00 AM,7.85,15.8,6.08,78.3,,,
2349,10/17/21 04:00:00 AM,7.75,15.78,6,77.3,,,
2350,10/17/21 04:15:00 AM,7.73,15.76,5.98,77.1,,,
2351,10/17/21 04:30:00 AM,7.59,15.72,5.87,75.6,,,
2352,10/17/21 04:45:00 AM,7.52,15.7,5.82,74.9,,,
2353,10/17/21 05:00:00 AM,7.48,15.68,5.79,74.5,,,
2354,10/17/21 05:15:00 AM,7.48,15.64,5.79,74.4,,,
2355,10/17/21 05:30:00 AM,7.29,15.62,5.64,72.5,,,
2356,10/17/21 05:45:00 AM,7.11,15.58,5.5,70.6,,,
2357,10/17/21 06:00:00 AM,6.6,15.56,5.11,65.5,,,
2358,10/17/21 06:15:00 AM,6.36,15.54,4.92,63.1,,,
2359,10/17/21 06:30:00 AM,6.35,15.52,4.91,63,,,
2360,10/17/21 06:45:00 AM,6.06,15.5,4.69,60.1,,,
2361,10/17/21 07:00:00 AM,5.84,15.48,4.52,57.9,,,
2362,10/17/21 07:15:00 AM,5.54,15.48,4.29,54.9,,,
2363,10/17/21 07:30:00 AM,5.55,15.48,4.29,55,,,
2364,10/17/21 07:45:00 AM,8.06,15.48,6.23,79.9,,,
2365,10/17/21 08:00:00 AM,10.41,15.52,8.05,103.3,,,
2366,10/17/21 08:15:00 AM,11.92,15.54,9.22,118.3,,,
2367,10/17/21 08:30:00 AM,13.28,15.62,10.27,132,,,
2368,10/17/21 08:45:00 AM,15.26,15.76,11.81,152.2,,,
2369,10/17/21 09:00:00 AM,13.89,15.88,10.75,138.9,,,
2370,10/17/21 09:15:00 AM,13.19,16.06,10.21,132.4,,,
2371,10/17/21 09:30:00 AM,13.37,16.24,10.36,134.7,,,
2372,10/17/21 09:45:00 AM,13.81,16.42,10.7,139.7,,,
2373,10/17/21 10:00:00 AM,14.23,16.58,11.03,144.4,,,
2374,10/17/21 10:15:00 AM,14.29,16.76,11.08,145.5,,,
2375,10/17/21 10:30:00 AM,15.55,16.94,12.06,159,,,
2376,10/17/21 10:45:00 AM,16.41,17.18,12.74,168.6,,,
2377,10/17/21 11:00:00 AM,20.07,17.44,15.59,207.3,,,
2378,10/17/21 11:15:00 AM,24.28,17.74,18.87,252.4,,,
2379,10/17/21 11:30:00 AM,21.79,18.02,16.94,227.8,,,
2380,10/17/21 11:45:00 AM,20.44,18.28,15.9,214.8,,,
2381,10/17/21 12:00:00 PM,21.08,18.52,16.4,222.6,,,
2382,10/17/21 12:15:00 PM,20.19,18.74,15.72,214.2,,,
2383,10/17/21 12:30:00 PM,19.37,18.96,15.09,206.4,,,
2384,10/17/21 12:45:00 PM,19.37,19.22,15.09,207.5,,,
2385,10/17/21 01:00:00 PM,20.3,19.46,15.83,218.5,,,
2386,10/17/21 01:15:00 PM,21.2,19.66,16.53,229.1,,,
2387,10/17/21 01:30:00 PM,20.38,19.86,15.9,221.1,,,
2388,10/17/21 01:45:00 PM,19.59,20.04,15.29,213.3,,,
2389,10/17/21 02:00:00 PM,18.77,20.2,14.65,205,,,
2390,10/17/21 02:15:00 PM,18.08,20.32,14.12,198,,,
2391,10/17/21 02:30:00 PM,18.45,20.46,14.41,202.6,,,
2392,10/17/21 02:45:00 PM,18.97,20.56,14.82,208.7,,,
2393,10/17/21 03:00:00 PM,20.16,20.66,15.75,222.2,,,
2394,10/17/21 03:15:00 PM,19.57,20.72,15.29,216,,,
2395,10/17/21 03:30:00 PM,18.45,20.78,14.42,203.9,,,
2396,10/17/21 03:45:00 PM,19.03,20.8,14.87,210.4,,,
2397,10/17/21 04:00:00 PM,19.68,20.82,15.38,217.6,,,
2398,10/17/21 04:15:00 PM,20.23,20.8,15.81,223.6,,,
2399,10/17/21 04:30:00 PM,19.78,20.8,15.46,218.6,,,
2400,10/17/21 04:45:00 PM,19.65,20.76,15.36,217,,,
2401,10/17/21 05:00:00 PM,19.48,20.72,15.22,215,,,
2402,10/17/21 05:15:00 PM,19.16,20.68,14.97,211.3,,,
2403,10/17/21 05:30:00 PM,19.03,20.62,14.87,209.6,,,
2404,10/17/21 05:45:00 PM,18.95,20.56,14.8,208.5,,,
2405,10/17/21 06:00:00 PM,18.37,20.48,14.35,201.8,,,
2406,10/17/21 06:15:00 PM,18.09,20.4,14.13,198.4,,,
2407,10/17/21 06:30:00 PM,17.66,20.32,13.79,193.4,,,
2408,10/17/21 06:45:00 PM,17.14,20.24,13.38,187.4,,,
2409,10/17/21 07:00:00 PM,16.6,20.14,12.96,181.1,,,
2410,10/17/21 07:15:00 PM,16.06,20.06,12.53,175,,,
2411,10/17/21 07:30:00 PM,15.39,19.96,12.01,167.3,,,
2412,10/17/21 07:45:00 PM,15,19.86,11.7,162.8,,,
2413,10/17/21 08:00:00 PM,14.69,19.76,11.46,159.1,,,
2414,10/17/21 08:15:00 PM,14.45,19.66,11.27,156.2,,,
2415,10/17/21 08:30:00 PM,14.61,19.56,11.39,157.6,,,
2416,10/17/21 08:45:00 PM,14.96,19.46,11.66,161,,,
2417,10/17/21 09:00:00 PM,14.38,19.38,11.21,154.5,,,
2418,10/17/21 09:15:00 PM,14.25,19.28,11.11,152.8,,,
2419,10/17/21 09:30:00 PM,14.09,19.2,10.98,150.9,,,
2420,10/17/21 09:45:00 PM,13.66,19.12,10.64,146,,,
2421,10/17/21 10:00:00 PM,13.61,19.04,10.6,145.3,,,
2422,10/17/21 10:15:00 PM,13.51,18.96,10.52,144,,,
2423,10/17/21 10:30:00 PM,13.03,18.9,10.15,138.7,,,
2424,10/17/21 10:45:00 PM,12.46,18.84,9.7,132.5,,,
2425,10/17/21 11:00:00 PM,12.5,18.76,9.73,132.7,,,
2426,10/17/21 11:15:00 PM,12.56,18.7,9.78,133.1,,,
2427,10/17/21 11:30:00 PM,12.15,18.64,9.46,128.6,,,
2428,10/17/21 11:45:00 PM,11.76,18.58,9.15,124.4,,,
2429,10/18/21 12:00:00 AM,11.64,18.52,9.06,122.9,,,
2430,10/18/21 12:15:00 AM,11.33,18.46,8.82,119.5,,,
2431,10/18/21 12:30:00 AM,11.43,18.4,8.89,120.4,,,
2432,10/18/21 12:45:00 AM,11.26,18.34,8.76,118.5,,,
2433,10/18/21 01:00:00 AM,11.09,18.28,8.63,116.6,,,
2434,10/18/21 01:15:00 AM,10.91,18.22,8.49,114.5,,,
2435,10/18/21 01:30:00 AM,10.8,18.16,8.4,113.2,,,
2436,10/18/21 01:45:00 AM,10.8,18.1,8.4,113.1,,,
2437,10/18/21 02:00:00 AM,10.68,18.06,8.3,111.7,,,
2438,10/18/21 02:15:00 AM,10.58,18,8.22,110.6,,,
2439,10/18/21 02:30:00 AM,10.48,17.94,8.15,109.4,,,
2440,10/18/21 02:45:00 AM,10.24,17.88,7.96,106.7,,,
2441,10/18/21 03:00:00 AM,10.22,17.82,7.94,106.4,,,
2442,10/18/21 03:15:00 AM,9.88,17.78,7.68,102.8,,,
2443,10/18/21 03:30:00 AM,9.65,17.72,7.5,100.3,,,
2444,10/18/21 03:45:00 AM,9.47,17.68,7.36,98.3,,,
2445,10/18/21 04:00:00 AM,9.29,17.62,7.22,96.3,,,
2446,10/18/21 04:15:00 AM,9.2,17.56,7.15,95.3,,,
2447,10/18/21 04:30:00 AM,9.47,17.52,7.36,98,,,
2448,10/18/21 04:45:00 AM,9.49,17.46,7.37,98.1,,,
2449,10/18/21 05:00:00 AM,10.16,17.4,7.89,104.9,,,
2450,10/18/21 05:15:00 AM,9.66,17.34,7.5,99.6,,,
2451,10/18/21 05:30:00 AM,9.19,17.3,7.13,94.7,,,
2452,10/18/21 05:45:00 AM,9.39,17.26,7.29,96.6,,,
2453,10/18/21 06:00:00 AM,8.34,17.2,6.47,85.7,,,
2454,10/18/21 06:15:00 AM,8.24,17.18,6.4,84.7,,,
2455,10/18/21 06:30:00 AM,8.38,17.14,6.5,86,,,
2456,10/18/21 06:45:00 AM,9.17,17.12,7.12,94.1,,,
2457,10/18/21 07:00:00 AM,8.93,17.1,6.93,91.6,,,
2458,10/18/21 07:15:00 AM,9.27,17.08,7.19,95,,,
2459,10/18/21 07:30:00 AM,9.73,17.06,7.55,99.7,,,
2460,10/18/21 07:45:00 AM,9.57,17.04,7.43,98,,,
2461,10/18/21 08:00:00 AM,10.39,17,8.06,106.4,,,
2462,10/18/21 08:15:00 AM,10.69,17.02,8.29,109.5,,,
2463,10/18/21 08:30:00 AM,10.72,17.04,8.32,109.8,,,
2464,10/18/21 08:45:00 AM,10.98,17.08,8.52,112.6,,,
2465,10/18/21 09:00:00 AM,11.4,17.14,8.85,117,,,
2466,10/18/21 09:15:00 AM,12.49,17.2,9.69,128.4,,,
2467,10/18/21 09:30:00 AM,14.07,17.28,10.92,144.9,,,
2468,10/18/21 09:45:00 AM,14.97,17.34,11.62,154.3,,,
2469,10/18/21 10:00:00 AM,14.93,17.44,11.59,154.2,,,
2470,10/18/21 10:15:00 AM,14.62,17.56,11.36,151.4,,,
2471,10/18/21 10:30:00 AM,16.31,17.68,12.67,169.3,,,
2472,10/18/21 10:45:00 AM,16.32,17.82,12.68,169.9,,,
2473,10/18/21 11:00:00 AM,16.16,18.04,12.56,169,,,
2474,10/18/21 11:15:00 AM,16.47,18.3,12.81,173.2,,,
2475,10/18/21 11:30:00 AM,22.24,18.58,17.31,235.2,,,
2476,10/18/21 11:45:00 AM,19.55,18.9,15.22,208.1,,,
2477,10/18/21 12:00:00 PM,17.65,19.2,13.75,189,,,
2478,10/18/21 12:15:00 PM,17.79,19.44,13.87,191.4,,,
2479,10/18/21 12:30:00 PM,16.07,19.66,12.53,173.7,,,
2480,10/18/21 12:45:00 PM,15.6,19.86,12.17,169.3,,,
2481,10/18/21 01:00:00 PM,16.05,20.04,12.53,174.8,,,
2482,10/18/21 01:15:00 PM,17.04,20.22,13.3,186.2,,,
2483,10/18/21 01:30:00 PM,16.89,20.34,13.19,185,,,
2484,10/18/21 01:45:00 PM,16.55,20.48,12.93,181.8,,,
2485,10/18/21 02:00:00 PM,16.63,20.6,12.99,183.1,,,
2486,10/18/21 02:15:00 PM,16.89,20.68,13.2,186.3,,,
2487,10/18/21 02:30:00 PM,16.99,20.74,13.28,187.6,,,
2488,10/18/21 02:45:00 PM,16.98,20.78,13.27,187.6,,,
2489,10/18/21 03:00:00 PM,17.1,20.84,13.37,189.2,,,
2490,10/18/21 03:15:00 PM,17.05,20.86,13.33,188.7,,,
2491,10/18/21 03:30:00 PM,17.23,20.88,13.47,190.8,,,
2492,10/18/21 03:45:00 PM,17.1,20.88,13.37,189.3,,,
2493,10/18/21 04:00:00 PM,17.27,20.88,13.5,191.2,,,
2494,10/18/21 04:15:00 PM,17.38,20.86,13.59,192.3,,,
2495,10/18/21 04:30:00 PM,17.31,20.84,13.53,191.5,,,
2496,10/18/21 04:45:00 PM,17.29,20.82,13.51,191.2,,,
2497,10/18/21 05:00:00 PM,17.12,20.78,13.38,189.2,,,
2498,10/18/21 05:15:00 PM,17.01,20.74,13.29,187.8,,,
2499,10/18/21 05:30:00 PM,17.12,20.68,13.38,188.8,,,
2500,10/18/21 05:45:00 PM,16.64,20.6,13,183.2,,,
2501,10/18/21 06:00:00 PM,16.22,20.52,12.67,178.3,,,
2502,10/18/21 06:15:00 PM,16.06,20.42,12.54,176.2,,,
2503,10/18/21 06:30:00 PM,15.88,20.34,12.4,174,,,
2504,10/18/21 06:45:00 PM,15.84,20.24,12.37,173.2,,,
2505,10/18/21 07:00:00 PM,15.26,20.14,11.91,166.5,,,
2506,10/18/21 07:15:00 PM,14.93,20.02,11.65,162.5,,,
2507,10/18/21 07:30:00 PM,14.52,19.92,11.33,157.7,,,
2508,10/18/21 07:45:00 PM,14.34,19.82,11.19,155.5,,,
2509,10/18/21 08:00:00 PM,14.38,19.72,11.22,155.6,,,
2510,10/18/21 08:15:00 PM,13.94,19.62,10.87,150.5,,,
2511,10/18/21 08:30:00 PM,13.91,19.52,10.85,149.9,,,
2512,10/18/21 08:45:00 PM,13.99,19.42,10.91,150.5,,,
2513,10/18/21 09:00:00 PM,13.4,19.32,10.44,143.8,,,
2514,10/18/21 09:15:00 PM,13.23,19.22,10.31,141.7,,,
2515,10/18/21 09:30:00 PM,13.09,19.14,10.2,140,,,
2516,10/18/21 09:45:00 PM,12.1,19.04,9.43,129.2,,,
2517,10/18/21 10:00:00 PM,12.21,18.96,9.51,130.1,,,
2518,10/18/21 10:15:00 PM,11.51,18.88,8.96,122.5,,,
2519,10/18/21 10:30:00 PM,11.71,18.8,9.12,124.4,,,
2520,10/18/21 10:45:00 PM,11.46,18.74,8.92,121.6,,,
2521,10/18/21 11:00:00 PM,11.5,18.66,8.95,121.8,,,
2522,10/18/21 11:15:00 PM,11.07,18.6,8.62,117.1,,,
2523,10/18/21 11:30:00 PM,10.9,18.52,8.48,115.1,,,
2524,10/18/21 11:45:00 PM,10.82,18.46,8.42,114.1,,,
2525,10/19/21 12:00:00 AM,10.78,18.38,8.39,113.5,,,
2526,10/19/21 12:15:00 AM,10.62,18.32,8.26,111.7,,,
2527,10/19/21 12:30:00 AM,10.45,18.24,8.13,109.7,,,
2528,10/19/21 12:45:00 AM,10.47,18.14,8.14,109.7,,,
2529,10/19/21 01:00:00 AM,10.21,18.06,7.94,106.8,,,
2530,10/19/21 01:15:00 AM,10.15,17.98,7.89,106,,,
2531,10/19/21 01:30:00 AM,9.95,17.9,7.73,103.8,,,
2532,10/19/21 01:45:00 AM,9.93,17.84,7.72,103.4,,,
2533,10/19/21 02:00:00 AM,9.8,17.76,7.62,101.9,,,
2534,10/19/21 02:15:00 AM,9.75,17.68,7.57,101.2,,,
2535,10/19/21 02:30:00 AM,9.72,17.62,7.55,100.8,,,
2536,10/19/21 02:45:00 AM,9.64,17.56,7.49,99.8,,,
2537,10/19/21 03:00:00 AM,9.52,17.48,7.39,98.4,,,
2538,10/19/21 03:15:00 AM,9.28,17.42,7.21,95.8,,,
2539,10/19/21 03:30:00 AM,9.15,17.36,7.1,94.4,,,
2540,10/19/21 03:45:00 AM,8.94,17.28,6.94,92,,,
2541,10/19/21 04:00:00 AM,8.85,17.22,6.87,91,,,
2542,10/19/21 04:15:00 AM,8.09,17.16,6.28,83.1,,,
2543,10/19/21 04:30:00 AM,8.21,17.08,6.37,84.2,,,
2544,10/19/21 04:45:00 AM,8.41,17.02,6.53,86.1,,,
2545,10/19/21 05:00:00 AM,8.37,16.96,6.49,85.6,,,
2546,10/19/21 05:15:00 AM,8.19,16.9,6.35,83.7,,,
2547,10/19/21 05:30:00 AM,7.95,16.84,6.17,81.1,,,
2548,10/19/21 05:45:00 AM,7.74,16.78,6,78.9,,,
2549,10/19/21 06:00:00 AM,7.41,16.72,5.75,75.4,,,
2550,10/19/21 06:15:00 AM,7.37,16.68,5.71,74.9,,,
2551,10/19/21 06:30:00 AM,8.82,16.62,6.84,89.6,,,
2552,10/19/21 06:45:00 AM,8.7,16.56,6.74,88.2,,,
2553,10/19/21 07:00:00 AM,10.06,16.56,7.8,102,,,
2554,10/19/21 07:15:00 AM,10.82,16.86,8.39,110.4,,,
2555,10/19/21 07:30:00 AM,11.83,17.22,9.18,121.7,,,
2556,10/19/21 07:45:00 AM,12.85,17.54,9.98,133,,,
2557,10/19/21 08:00:00 AM,13.58,17.78,10.55,141.3,,,
2558,10/19/21 08:15:00 AM,15.27,18,11.87,159.6,,,
2559,10/19/21 08:30:00 AM,15.98,18.2,12.43,167.7,,,
2560,10/19/21 08:45:00 AM,16.42,18.38,12.77,172.9,,,
2561,10/19/21 09:00:00 AM,18.15,18.54,14.12,191.8,,,
2562,10/19/21 09:15:00 AM,19.69,18.7,15.33,208.7,,,
2563,10/19/21 09:30:00 AM,19.87,18.88,15.47,211.4,,,
2564,10/19/21 09:45:00 AM,22,19.06,17.14,234.9,,,
2565,10/19/21 10:00:00 AM,21.29,19.24,16.59,228.2,,,
2566,10/19/21 10:15:00 AM,24.62,19.42,19.19,264.8,,,
2567,10/19/21 10:30:00 AM,23.12,19.62,18.03,249.7,,,
2568,10/19/21 10:45:00 AM,21.94,19.8,17.12,237.8,,,
2569,10/19/21 11:00:00 AM,22.5,20,17.56,244.8,,,
2570,10/19/21 11:15:00 AM,22.83,20.22,17.82,249.5,,,
2571,10/19/21 11:30:00 AM,22.28,20.44,17.4,244.5,,,
2572,10/19/21 11:45:00 AM,23.84,20.68,18.63,262.9,,,
2573,10/19/21 12:00:00 PM,25.67,20.98,20.07,284.7,,,
2574,10/19/21 12:15:00 PM,24.07,21.28,18.83,268.6,,,
2575,10/19/21 12:30:00 PM,25.51,21.54,19.96,286.1,,,
2576,10/19/21 12:45:00 PM,25.49,21.74,19.96,287,,,
